TT	WAIT_CLASS	EVENT_	SQL_OPNAME	SQL_PLAN_OPERATION	SQL_PLAN_OPTIONS	SQL_ID	CNT
17/12/2020 7:01:00	User I/O	direct path read	PL/SQL EXECUTE	EMPTY	EMPTY	bmypn29wt6wfw	1
17/12/2020 7:01:00	User I/O	direct path read temp	UPDATE	UPDATE	EMPTY	64hgs7w8r7afs	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	PARTITION HASH	ITERATOR	1kc71ckqh7y80	1
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	372y8ncsjdxcr	1
17/12/2020 7:01:00	Other	LGWR worker group ordering	EMPTY	EMPTY	EMPTY		7
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	g4rj5tam70w04	1
17/12/2020 7:01:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	9zvc158pftppj	10
17/12/2020 7:01:00	ONCPU	ONCPU	DELETE	TABLE ACCESS	BY INDEX ROWID	64p10d4t8hhsj	5
17/12/2020 7:01:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	94vs02fcu9bsp	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	1tx0s08apznw7	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	fgg0su12atubs	3
17/12/2020 7:01:00	System I/O	flashback log file write	EMPTY	EMPTY	EMPTY		1
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	7jr7rvy88bah9	2
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	1pyvzz71xspk9	4
17/12/2020 7:01:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	b78s49d5krc79	3
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	0qwttskbw7d1s	3
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	1kc71ckqh7y80	7
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	bgz04g6qmwkzm	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	4gn8axqbpddy0	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	HASH JOIN	RIGHT OUTER	fgg0su12atubs	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	cqrubw5y9w9sn	2
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	9m30nbgz44mj1	1
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	1z0chyxv1z5fj	3
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	PARTITION HASH	SINGLE	829s6jwww4vqv	1
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	bn9vfg58jqwzp	1
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	auy38dzvbm256	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	d9kzg6t4w2zz2	2
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	7vz3g9zf47vqf	1
17/12/2020 7:01:00	ONCPU	ONCPU	DELETE	DELETE STATEMENT	EMPTY	1kk7hst4gwf16	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	0m0nusa57sftq	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	9jmczpfdg46wp	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	cvvyhd7w0f266	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	2r24jhwkgsd8j	1
17/12/2020 7:01:00	Concurrency	library cache: mutex X	PL/SQL EXECUTE	EMPTY	EMPTY	1r9b7fm4a5umw	1
17/12/2020 7:01:00	ONCPU	ONCPU	INSERT	LOAD TABLE CONVENTIONAL	EMPTY	5t6jwshgx56hx	4
17/12/2020 7:01:00	ONCPU	ONCPU	INSERT	TABLE ACCESS	BY INDEX ROWID BATCHED	bb46rzh6jfqxa	5
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	HASH JOIN	OUTER	fgg0su12atubs	3
17/12/2020 7:01:00	Application	enq: TX - row lock contention	SELECT	FOR UPDATE	EMPTY	0vst029669k3a	2
17/12/2020 7:01:00	User I/O	direct path write temp	PL/SQL EXECUTE	EMPTY	EMPTY	3mt65rd1t99qf	2
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	cdprwm9dxwvcx	1
17/12/2020 7:01:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	bvuk2c14s6b96	3
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	f381rzps97sqy	13
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	bta8m6hwx8u80	3
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	b4bd37j1wq53g	6
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	1pyvzz71xspk9	5
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	g6d27vfn8yv73	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	1kc71ckqh7y80	8
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	1pu182wm1gmjv	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	PARTITION HASH	SINGLE	a4w8xm6yxkquw	1
17/12/2020 7:01:00	ONCPU	ONCPU	INSERT	INSERT STATEMENT	EMPTY	dxtqz8nzbhad4	2
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	dnyg1qx6sbvk2	1
17/12/2020 7:01:00	User I/O	db file sequential read	UPDATE	UPDATE	EMPTY	338df5zbgy928	1
17/12/2020 7:01:00	User I/O	direct path write temp	PL/SQL EXECUTE	EMPTY	EMPTY	7dd1yy6c3pqpb	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	CLUSTER	2jfqzrxhrm93b	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	fgg0su12atubs	8
17/12/2020 7:01:00	User I/O	db file sequential read	INSERT	EMPTY	EMPTY	9zvc158pftppj	9
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	cqrubw5y9w9sn	8
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	fv4x5k3bncdx7	10
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	2k9r6p6fdq6n4	2
17/12/2020 7:01:00	Other	LGWR all worker groups	EMPTY	EMPTY	EMPTY		4
17/12/2020 7:01:00	Commit	log file sync	EMPTY	EMPTY	EMPTY		20
17/12/2020 7:01:00	ONCPU	ONCPU	UPDATE	UPDATE	EMPTY	6waxkw9zndbkr	1
17/12/2020 7:01:00	ONCPU	ONCPU	DELETE	DELETE	EMPTY	74h00xj1j0aav	1
17/12/2020 7:01:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	d9ctyn9ta1na0	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	cf6s09j9wh7jm	4
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	2k9r6p6fdq6n4	1
17/12/2020 7:01:00	ONCPU	ONCPU	UPDATE	UPDATE	EMPTY	dzghhc8mbp559	2
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	9ac7scq121506	45
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	dwszfs5n5n3pv	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	gh1435xu5hrgu	6
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	7fnuws2qt4byy	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	EMPTY	EMPTY	4p5pqkpppztq1	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	90jkyx1j44cmx	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	f0vrfqxm7db73	1
17/12/2020 7:01:00	ONCPU	ONCPU	UPDATE	UPDATE	EMPTY	9brjvc80w9xcj	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	CONNECT BY	WITH FILTERING	0kt0ugxbz20uz	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	EMPTY	EMPTY	fwnwyty72dvtd	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	0m0nusa57sftq	1
17/12/2020 7:01:00	System I/O	log file parallel write	EMPTY	EMPTY	EMPTY		97
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	69jmxfn75u71d	3
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	c9dvbc0r6f2yw	2
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	HASH JOIN	EMPTY	5m0ybfzxvqs5k	2
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	53tqwsywxgzm1	6
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	9ac7scq121506	10
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	FOR UPDATE	EMPTY	6xm2bp06a95dp	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	0rduu09wfqpnx	1
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	6a2pszhkuncvx	1
17/12/2020 7:01:00	ONCPU	ONCPU	DELETE	INDEX	RANGE SCAN	64p10d4t8hhsj	2
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	2jfqzrxhrm93b	2
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	gpzjg0dvgf1h3	1
17/12/2020 7:01:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	1sa45tg7dvz3r	1
17/12/2020 7:01:00	ONCPU	ONCPU	DELETE	DELETE	EMPTY	avqgpddn348ak	1
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	bmypn29wt6wfw	47
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	cdprwm9dxwvcx	47
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	HASH	GROUP BY	fgg0su12atubs	3
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	52npjpgjadu5c	3
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	fvpyypqv17xqf	4
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	cqrubw5y9w9sn	2
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	67z17kghr0qu9	5
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	fsvs8c5d5jspb	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	abb8t7m6x6mb0	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	bsmtmmh0b0jhc	2
17/12/2020 7:01:00	User I/O	db file sequential read	SELECT	FOR UPDATE	EMPTY	d44mr6xk59667	3
17/12/2020 7:01:00	User I/O	db file sequential read	INSERT	EMPTY	EMPTY	59c0zgmyvndt3	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	5m0ybfzxvqs5k	6
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	HASH JOIN	RIGHT OUTER	1pyvzz71xspk9	2
17/12/2020 7:01:00	User I/O	direct path write	EMPTY	EMPTY	EMPTY		1
17/12/2020 7:01:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	59c0zgmyvndt3	4
17/12/2020 7:01:00	ONCPU	ONCPU	UPDATE	UPDATE	EMPTY	fc2d0hn4shqdu	2
17/12/2020 7:01:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	gwa1msacd9h8w	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	5bm6r37w0mtnu	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	FOR UPDATE	EMPTY	anxn5ws1y2w38	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	f0vrfqxm7db73	1
17/12/2020 7:01:00	User I/O	db file sequential read	INSERT	EMPTY	EMPTY	agpwnf4tkzy3r	1
17/12/2020 7:01:00	Concurrency	library cache: mutex X	INSERT	SEQUENCE	EMPTY	7sph7ycw3dudf	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	2v1a7d4ub0f3s	1
17/12/2020 7:01:00	User I/O	db file sequential read	PL/SQL EXECUTE	EMPTY	EMPTY	bmypn29wt6wfw	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID	0kt0ugxbz20uz	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	0m0nusa57sftq	1
17/12/2020 7:01:00	User I/O	db file sequential read	UPDATE	UPDATE	EMPTY	gb1t4pm48bcyr	1
17/12/2020 7:01:00	Concurrency	cursor: pin S	SELECT	SELECT STATEMENT	EMPTY	cf6s09j9wh7jm	1
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	6vmju1kc9jdhd	1
17/12/2020 7:01:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	7am2yxfdurjh7	1
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	087f47gf690pf	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	0zx4b460p3s8r	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	52ddfuvbtac60	2
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	df9jfq4j641xy	1
17/12/2020 7:01:00	ONCPU	ONCPU	DELETE	DELETE	EMPTY	cg1j28mh9sn83	2
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	0m0nusa57sftq	1
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	25nhh6mzaqmzm	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SORT	ORDER BY	bsmtmmh0b0jhc	2
17/12/2020 7:01:00	ONCPU	ONCPU	EMPTY	EMPTY	EMPTY		35
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	1r9b7fm4a5umw	19
17/12/2020 7:01:00	ONCPU	ONCPU	UPDATE	EMPTY	EMPTY	0sfumtqdba0h8	1
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	9nhd25njnnu55	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	FOR UPDATE	EMPTY	d44mr6xk59667	5
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	cz2pmzabazp91	13
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	8fbn3unprftrv	3
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	04uf57gt3mhx5	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	3cgajp8kh662m	1
17/12/2020 7:01:00	ONCPU	ONCPU	UPDATE	UPDATE STATEMENT	EMPTY	duwxhz9jcaavg	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	1pyvzz71xspk9	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	PARTITION HASH	ITERATOR	cqrubw5y9w9sn	2
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	bv3xdmd98b80g	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	dpguh4hzmxn70	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	INLIST ITERATOR	EMPTY	47uj801c424pg	1
17/12/2020 7:01:00	ONCPU	ONCPU	INSERT	INSERT STATEMENT	EMPTY	d0vfadzdv5q7r	1
17/12/2020 7:01:00	Other	LGWR any worker group	EMPTY	EMPTY	EMPTY		50
17/12/2020 7:01:00	ONCPU	ONCPU	UPDATE	UPDATE	EMPTY	5h7x3zk0sy61s	2
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	FILTER	EMPTY	fgg0su12atubs	25
17/12/2020 7:01:00	ONCPU	ONCPU	INSERT	INDEX	RANGE SCAN	bb46rzh6jfqxa	2
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	5zus6pwgv75up	3
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	6ywa4gzwufrxc	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	3pgwxcuv6yps3	4
17/12/2020 7:01:00	Other	Failed Logon Delay	EMPTY	EMPTY	EMPTY		1
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	0m4vun5tf8h5a	1
17/12/2020 7:01:00	User I/O	flashback log file sync	EMPTY	EMPTY	EMPTY		1
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	0u6hh1zmxzd7p	3
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	aygrzmk581n0z	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	cgz6pcgv8bgwg	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	2s1cthqrcyqm5	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	INDEX	RANGE SCAN	1ptu22ufq6034	1
17/12/2020 7:01:00	User I/O	db file sequential read	DELETE	DELETE	EMPTY	94qzwu37sjnbu	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	dkgc4auy44s30	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	dbuxu9xq5t5pc	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	NESTED LOOPS	EMPTY	cqrubw5y9w9sn	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	d99xrxwvc58j6	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	byr72uama5t45	1
17/12/2020 7:01:00	ONCPU	ONCPU	UPDATE	UPDATE STATEMENT	EMPTY	9ntv0f9zq30hn	1
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	8jcfsp7tk9zrk	1
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	68r1grpmy60xn	2
17/12/2020 7:01:00	Concurrency	library cache: mutex X	PL/SQL EXECUTE	EMPTY	EMPTY	7vz3g9zf47vqf	1
17/12/2020 7:01:00	User I/O	db file sequential read	EMPTY	EMPTY	EMPTY		1
17/12/2020 7:01:00	User I/O	db file sequential read	UPDATE	UPDATE	EMPTY	2xc3tmaa39vzv	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	EMPTY	EMPTY	1r9b7fm4a5umw	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	fvac5uq7u0rrm	1
17/12/2020 7:01:00	ONCPU	ONCPU	UPDATE	UPDATE	EMPTY	g2rtgb5xcfaya	1
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	1myux2zzgsnfn	1
17/12/2020 7:01:00	ONCPU	ONCPU	UPDATE	UPDATE	EMPTY	dkcwh3pwt7zs4	1
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	a828qc5am3q74	2
17/12/2020 7:01:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	7f1ffgacu6jfm	1
17/12/2020 7:01:00	ONCPU	ONCPU	DELETE	NESTED LOOPS	EMPTY	64p10d4t8hhsj	1
17/12/2020 7:01:00	Application	enq: TX - row lock contention	SELECT	FOR UPDATE	EMPTY	37mw4zb4ymwrj	1
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	8tpxwczs7pxnz	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	f0k0maumshf7b	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	gfd4p4xgpqfrb	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	cgygh3k21vvht	46
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	dbnjcht9bctyd	50
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	1tx0s08apznw7	1
17/12/2020 7:01:00	ONCPU	ONCPU	UPDATE	UPDATE STATEMENT	EMPTY	5h7x3zk0sy61s	4
17/12/2020 7:01:00	ONCPU	ONCPU	DELETE	DELETE	EMPTY	df7jx093jqacp	2
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	0rduu09wfqpnx	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	d44mr6xk59667	1
17/12/2020 7:01:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	dags9fva36x4w	1
17/12/2020 7:01:00	ONCPU	ONCPU	SELECT	EMPTY	EMPTY	0rduu09wfqpnx	1
17/12/2020 7:02:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	0u6hh1zmxzd7p	3
17/12/2020 7:02:00	ONCPU	ONCPU	UPDATE	UPDATE STATEMENT	EMPTY	3dack9kb15rp5	1
17/12/2020 7:02:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	67qd9sy0wuq9y	1
17/12/2020 7:02:00	Concurrency	cursor: pin S	SELECT	EMPTY	EMPTY	0m0nusa57sftq	1
17/12/2020 7:02:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	3djstut85ypax	1
17/12/2020 7:02:00	Concurrency	cursor: mutex X	SELECT	EMPTY	EMPTY	6f48339pzwnn1	1
17/12/2020 7:02:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	895trds9qgn1q	1
17/12/2020 7:02:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	cd7g9tha7a6qx	1
17/12/2020 7:02:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	087f47gf690pf	1
17/12/2020 7:02:00	User I/O	db file sequential read	INSERT	LOAD TABLE CONVENTIONAL	EMPTY	5t6jwshgx56hx	2
17/12/2020 7:02:00	ONCPU	ONCPU	SELECT	NESTED LOOPS	EMPTY	1kc71ckqh7y80	1
17/12/2020 7:02:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	3694ar7k3sd88	1
17/12/2020 7:02:00	User I/O	direct path write temp	PL/SQL EXECUTE	EMPTY	EMPTY	68r1grpmy60xn	1
17/12/2020 7:02:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	2fr4h4knn0wxj	1
17/12/2020 7:02:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	1pyvzz71xspk9	4
17/12/2020 7:02:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	04uf57gt3mhx5	1
17/12/2020 7:02:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	1z0chyxv1z5fj	3
17/12/2020 7:02:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	FULL	1kc71ckqh7y80	6
17/12/2020 7:02:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	6fdswu6hkn9vn	1
17/12/2020 7:02:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	cf6s09j9wh7jm	1
17/12/2020 7:02:00	ONCPU	ONCPU	SELECT	INDEX	UNIQUE SCAN	1kc71ckqh7y80	2
17/12/2020 7:02:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	8n63vw6aba8rg	1
17/12/2020 7:02:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	5mmg3gpxsw1f8	1
17/12/2020 7:02:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	2k9r6p6fdq6n4	1
17/12/2020 7:02:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	7wxra5mv44b31	1
17/12/2020 7:02:00	ONCPU	ONCPU	SELECT	INDEX	FULL SCAN	a84j70rpamdqb	1
17/12/2020 7:02:00	ONCPU	ONCPU	UPDATE	UPDATE	EMPTY	g2rtgb5xcfaya	1
17/12/2020 7:02:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	d856bnd8guhur	1
17/12/2020 7:02:00	ONCPU	ONCPU	INSERT	LOAD TABLE CONVENTIONAL	EMPTY	atw81n3vv6fy6	1
17/12/2020 7:02:00	ONCPU	ONCPU	UPDATE	UPDATE	EMPTY	64hgs7w8r7afs	1
17/12/2020 7:02:00	ONCPU	ONCPU	PL/SQL EXECUTE	EMPTY	EMPTY	1r9b7fm4a5umw	20
17/12/2020 7:02:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	cdprwm9dxwvcx	47
17/12/2020 7:02:00	ONCPU	ONCPU	INSERT	EMPTY	EMPTY	94vs02fcu9bsp	4
17/12/2020 7:02:00	ONCPU	ONCPU	SELECT	TABLE ACCESS	BY INDEX ROWID BATCHED	c9dvbc0r6f2yw	9
17/12/2020 7:02:00	ONCPU	ONCPU	SELECT	SELECT STATEMENT	EMPTY	52ddfuvbtac60	2
